Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize
merge_SC,9,10,5242880,524288,3,500
merge_SC,8,10,5242880,524288,3,500
merge_SC,9,10,5242880,524288,3,500
merge_SC,11,10,5242880,524288,3,500
merge_SC,8,20,5242880,1048576,3,500
merge_SC,9,20,5242880,1048576,3,500
merge_SC,9,20,5242880,1048576,3,500
merge_SC,8,20,5242880,1048576,3,500
merge_SC,9,30,5242880,1572864,3,500
merge_SC,8,30,5242880,1572864,3,500
merge_SC,8,30,5242880,1572864,3,500
merge_SC,8,30,5242880,1572864,3,500
merge_SC,9,40,5242880,2097152,3,500
merge_SC,8,40,5242880,2097152,3,500
merge_SC,9,40,5242880,2097152,3,500
merge_SC,9,40,5242880,2097152,3,500
merge_SC,8,50,5242880,2621440,3,500
merge_SC,8,50,5242880,2621440,3,500
merge_SC,9,50,5242880,2621440,3,500
merge_SC,8,50,5242880,2621440,3,500
merge_SC,1842,60,5242880,3145728,3,500
merge_SC,1835,60,5242880,3145728,3,500
merge_SC,1814,60,5242880,3145728,3,500
merge_SC,1870,60,5242880,3145728,3,500
merge_SC,2105,70,5242880,3670016,3,500
merge_SC,2156,70,5242880,3670016,3,500
merge_SC,2126,70,5242880,3670016,3,500
merge_SC,2102,70,5242880,3670016,3,500
merge_SC,2376,80,5242880,4194304,3,500
merge_SC,2411,80,5242880,4194304,3,500
merge_SC,2407,80,5242880,4194304,3,500
merge_SC,2399,80,5242880,4194304,3,500
merge_SC,2665,90,5242880,4718592,3,500
merge_SC,2682,90,5242880,4718592,3,500
merge_SC,2692,90,5242880,4718592,3,500
merge_SC,2615,90,5242880,4718592,3,500
merge_SC,2953,100,5242880,5242880,3,500
merge_SC,2947,100,5242880,5242880,3,500
merge_SC,2805,100,5242880,5242880,3,500
merge_SC,2748,100,5242880,5242880,3,500
merge_SC,8,10,7864320,786432,5,750
merge_SC,12,10,7864320,786432,5,750
merge_SC,25,10,7864320,786432,5,750
merge_SC,9,10,7864320,786432,5,750
merge_SC,11,10,7864320,786432,5,750
merge_SC,10,10,7864320,786432,5,750
merge_SC,9,20,7864320,1572864,5,750
merge_SC,9,20,7864320,1572864,5,750
merge_SC,8,20,7864320,1572864,5,750
merge_SC,8,20,7864320,1572864,5,750
merge_SC,10,20,7864320,1572864,5,750
merge_SC,8,20,7864320,1572864,5,750
merge_SC,11,30,7864320,2359296,5,750
merge_SC,8,30,7864320,2359296,5,750
merge_SC,8,30,7864320,2359296,5,750
merge_SC,8,30,7864320,2359296,5,750
merge_SC,10,30,7864320,2359296,5,750
merge_SC,8,30,7864320,2359296,5,750
merge_SC,9,40,7864320,3145728,5,750
merge_SC,9,40,7864320,3145728,5,750
merge_SC,9,40,7864320,3145728,5,750
merge_SC,9,40,7864320,3145728,5,750
merge_SC,8,40,7864320,3145728,5,750
merge_SC,8,40,7864320,3145728,5,750
merge_SC,8,50,7864320,3932160,5,750
merge_SC,8,50,7864320,3932160,5,750
merge_SC,9,50,7864320,3932160,5,750
merge_SC,9,50,7864320,3932160,5,750
merge_SC,7,50,7864320,3932160,5,750
merge_SC,10,50,7864320,3932160,5,750
merge_SC,1859,60,7864320,4718592,5,750
merge_SC,1851,60,7864320,4718592,5,750
merge_SC,1849,60,7864320,4718592,5,750
merge_SC,1841,60,7864320,4718592,5,750
merge_SC,1816,60,7864320,4718592,5,750
merge_SC,1849,60,7864320,4718592,5,750
merge_SC,2119,70,7864320,5505024,5,750
merge_SC,2159,70,7864320,5505024,5,750
merge_SC,2141,70,7864320,5505024,5,750
merge_SC,2118,70,7864320,5505024,5,750
merge_SC,2102,70,7864320,5505024,5,750
merge_SC,2124,70,7864320,5505024,5,750
merge_SC,2416,80,7864320,6291456,5,750
merge_SC,2426,80,7864320,6291456,5,750
merge_SC,2420,80,7864320,6291456,5,750
merge_SC,2375,80,7864320,6291456,5,750
merge_SC,2376,80,7864320,6291456,5,750
merge_SC,2445,80,7864320,6291456,5,750
merge_SC,2637,90,7864320,7077888,5,750
merge_SC,2644,90,7864320,7077888,5,750
merge_SC,2662,90,7864320,7077888,5,750
merge_SC,2735,90,7864320,7077888,5,750
merge_SC,2686,90,7864320,7077888,5,750
merge_SC,2704,90,7864320,7077888,5,750
merge_SC,2932,100,7864320,7864320,5,750
merge_SC,2926,100,7864320,7864320,5,750
merge_SC,3113,100,7864320,7864320,5,750
merge_SC,2935,100,7864320,7864320,5,750
merge_SC,2927,100,7864320,7864320,5,750
merge_SC,2746,100,7864320,7864320,5,750
merge_SC,9,10,10737418,1073741,8,1024
merge_SC,9,10,10737418,1073741,8,1024
merge_SC,8,10,10737418,1073741,8,1024
merge_SC,9,10,10737418,1073741,8,1024
merge_SC,19,10,10737418,1073741,8,1024
merge_SC,18,10,10737418,1073741,8,1024
merge_SC,9,10,10737418,1073741,8,1024
merge_SC,8,10,10737418,1073741,8,1024
merge_SC,12,20,10737418,2147483,8,1024
merge_SC,9,20,10737418,2147483,8,1024
merge_SC,8,20,10737418,2147483,8,1024
merge_SC,7,20,10737418,2147483,8,1024
merge_SC,9,20,10737418,2147483,8,1024
merge_SC,9,20,10737418,2147483,8,1024
merge_SC,8,20,10737418,2147483,8,1024
merge_SC,8,20,10737418,2147483,8,1024
merge_SC,8,30,10737418,3221225,8,1024
merge_SC,8,30,10737418,3221225,8,1024
merge_SC,16,30,10737418,3221225,8,1024
merge_SC,9,30,10737418,3221225,8,1024
merge_SC,8,30,10737418,3221225,8,1024
merge_SC,9,30,10737418,3221225,8,1024
merge_SC,9,30,10737418,3221225,8,1024
merge_SC,8,30,10737418,3221225,8,1024
merge_SC,8,40,10737418,4294967,8,1024
merge_SC,8,40,10737418,4294967,8,1024
merge_SC,8,40,10737418,4294967,8,1024
merge_SC,8,40,10737418,4294967,8,1024
merge_SC,8,40,10737418,4294967,8,1024
merge_SC,8,40,10737418,4294967,8,1024
merge_SC,9,40,10737418,4294967,8,1024
merge_SC,8,40,10737418,4294967,8,1024
merge_SC,8,50,10737418,5368709,8,1024
merge_SC,8,50,10737418,5368709,8,1024
merge_SC,8,50,10737418,5368709,8,1024
merge_SC,9,50,10737418,5368709,8,1024
merge_SC,8,50,10737418,5368709,8,1024
merge_SC,9,50,10737418,5368709,8,1024
merge_SC,8,50,10737418,5368709,8,1024
merge_SC,9,50,10737418,5368709,8,1024
merge_SC,1859,60,10737418,6442450,8,1024
merge_SC,1845,60,10737418,6442450,8,1024
merge_SC,1819,60,10737418,6442450,8,1024
merge_SC,1861,60,10737418,6442450,8,1024
merge_SC,1823,60,10737418,6442450,8,1024
merge_SC,1826,60,10737418,6442450,8,1024
merge_SC,1809,60,10737418,6442450,8,1024
merge_SC,1815,60,10737418,6442450,8,1024
merge_SC,2117,70,10737418,7516192,8,1024
merge_SC,2153,70,10737418,7516192,8,1024
merge_SC,2096,70,10737418,7516192,8,1024
merge_SC,2093,70,10737418,7516192,8,1024
merge_SC,2116,70,10737418,7516192,8,1024
merge_SC,2187,70,10737418,7516192,8,1024
merge_SC,2118,70,10737418,7516192,8,1024
merge_SC,2127,70,10737418,7516192,8,1024
merge_SC,2420,80,10737418,8589934,8,1024
merge_SC,2435,80,10737418,8589934,8,1024
merge_SC,2389,80,10737418,8589934,8,1024
merge_SC,2378,80,10737418,8589934,8,1024
merge_SC,2364,80,10737418,8589934,8,1024
merge_SC,2402,80,10737418,8589934,8,1024
merge_SC,2378,80,10737418,8589934,8,1024
merge_SC,2366,80,10737418,8589934,8,1024
merge_SC,2638,90,10737418,9663676,8,1024
merge_SC,2684,90,10737418,9663676,8,1024
merge_SC,2698,90,10737418,9663676,8,1024
merge_SC,2639,90,10737418,9663676,8,1024
merge_SC,2707,90,10737418,9663676,8,1024
merge_SC,2726,90,10737418,9663676,8,1024
merge_SC,2822,90,10737418,9663676,8,1024
merge_SC,2706,90,10737418,9663676,8,1024
merge_SC,2959,100,10737418,10737418,8,1024
merge_SC,3009,100,10737418,10737418,8,1024
merge_SC,3012,100,10737418,10737418,8,1024
merge_SC,2950,100,10737418,10737418,8,1024
merge_SC,2982,100,10737418,10737418,8,1024
merge_SC,2962,100,10737418,10737418,8,1024
merge_SC,2953,100,10737418,10737418,8,1024
merge_SC,2926,100,10737418,10737418,8,1024
merge_SC,8,10,16106127,1610612,12,1536
merge_SC,11,10,16106127,1610612,12,1536
merge_SC,8,10,16106127,1610612,12,1536
merge_SC,9,10,16106127,1610612,12,1536
merge_SC,9,10,16106127,1610612,12,1536
merge_SC,8,10,16106127,1610612,12,1536
merge_SC,8,10,16106127,1610612,12,1536
merge_SC,8,10,16106127,1610612,12,1536
merge_SC,9,10,16106127,1610612,12,1536
merge_SC,8,10,16106127,1610612,12,1536
merge_SC,12,10,16106127,1610612,12,1536
merge_SC,8,10,16106127,1610612,12,1536
merge_SC,8,20,16106127,3221225,12,1536
merge_SC,8,20,16106127,3221225,12,1536
merge_SC,8,20,16106127,3221225,12,1536
merge_SC,9,20,16106127,3221225,12,1536
merge_SC,9,20,16106127,3221225,12,1536
merge_SC,8,20,16106127,3221225,12,1536
merge_SC,8,20,16106127,3221225,12,1536
merge_SC,7,20,16106127,3221225,12,1536
merge_SC,8,20,16106127,3221225,12,1536
merge_SC,9,20,16106127,3221225,12,1536
merge_SC,8,20,16106127,3221225,12,1536
merge_SC,13,20,16106127,3221225,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,10,30,16106127,4831838,12,1536
merge_SC,10,30,16106127,4831838,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,8,30,16106127,4831838,12,1536
merge_SC,17,30,16106127,4831838,12,1536
merge_SC,9,30,16106127,4831838,12,1536
merge_SC,12,40,16106127,6442450,12,1536
merge_SC,7,40,16106127,6442450,12,1536
merge_SC,8,40,16106127,6442450,12,1536
merge_SC,8,40,16106127,6442450,12,1536
merge_SC,9,40,16106127,6442450,12,1536
merge_SC,18,40,16106127,6442450,12,1536
merge_SC,8,40,16106127,6442450,12,1536
merge_SC,8,40,16106127,6442450,12,1536
merge_SC,9,40,16106127,6442450,12,1536
merge_SC,9,40,16106127,6442450,12,1536
merge_SC,8,40,16106127,6442450,12,1536
merge_SC,8,40,16106127,6442450,12,1536
merge_SC,8,50,16106127,8053063,12,1536
merge_SC,8,50,16106127,8053063,12,1536
merge_SC,8,50,16106127,8053063,12,1536
merge_SC,8,50,16106127,8053063,12,1536
merge_SC,9,50,16106127,8053063,12,1536
merge_SC,8,50,16106127,8053063,12,1536
merge_SC,16,50,16106127,8053063,12,1536
merge_SC,9,50,16106127,8053063,12,1536
merge_SC,8,50,16106127,8053063,12,1536
